2024-06-13 09:00:28,290 - INFO - 2024-06-13 09:00:01 LTCUSDT
Trade_Act = [0.4166704  0.2745178  0.30881172]
Long_Act = [0.93738735 0.0626126 ]
Short_Act = [0.46598902 0.534011  ]
2024-06-13 09:00:28,381 - INFO - 2024-06-13 09:00:01 LTCUSDT STAY
2024-06-13 09:00:28,515 - INFO - 2024-06-13 09:00:01 STXUSDT
Trade_Act = [9.9999857e-01 4.1365277e-07 1.0344955e-06]
Long_Act = [0.26217714 0.7378229 ]
Short_Act = [0.46770993 0.5322901 ]
2024-06-13 09:00:28,561 - INFO - 2024-06-13 09:00:01 STXUSDT Long lack activated
2024-06-13 09:00:28,562 - INFO - 2024-06-13 09:00:01 STXUSDT Long Holding
2024-06-13 09:00:28,789 - INFO - 2024-06-13 09:00:01 STXUSDT
Trade_Act = [9.9999857e-01 4.1365277e-07 1.0344955e-06]
Long_Act = [0.26217714 0.7378229 ]
Short_Act = [0.46770993 0.5322901 ]
2024-06-13 09:00:28,836 - INFO - 2024-06-13 09:00:01 STXUSDT Long lack activated
2024-06-13 09:00:28,837 - INFO - 2024-06-13 09:00:01 STXUSDT Long Holding
2024-06-13 09:00:29,449 - INFO - 2024-06-13 09:00:01 FILUSDT
Trade_Act = [9.9984521e-01 4.9615679e-05 1.0521123e-04]
Long_Act = [0.24829003 0.75171   ]
Short_Act = [0.51799536 0.4820047 ]
2024-06-13 09:00:29,777 - INFO - 2024-06-13 09:00:01 FILUSDT
Trade_Act = [9.9984521e-01 4.9615679e-05 1.0521123e-04]
Long_Act = [0.24829003 0.75171   ]
Short_Act = [0.51799536 0.4820047 ]
2024-06-13 09:00:31,759 - INFO - 2024-06-13 09:00:01 FILUSDT Long Enter Failed - No Balance
2024-06-13 09:00:32,000 - INFO - 2024-06-13 09:00:01 FILUSDT Long Enter Failed - No Balance
2024-06-13 09:00:32,643 - INFO - 2024-06-13 09:00:01 THETAUSDT
Trade_Act = [0.783417   0.09508283 0.12150022]
Long_Act = [0.30347916 0.6965208 ]
Short_Act = [0.45130268 0.5486973 ]
2024-06-13 09:00:32,737 - INFO - 2024-06-13 09:00:01 THETAUSDT STAY
2024-06-13 09:00:32,977 - INFO - 2024-06-13 09:00:01 THETAUSDT
Trade_Act = [0.783417   0.09508283 0.12150022]
Long_Act = [0.30347916 0.6965208 ]
Short_Act = [0.45130268 0.5486973 ]
2024-06-13 09:00:33,098 - INFO - 2024-06-13 09:00:01 THETAUSDT STAY
2024-06-13 09:00:33,190 - INFO - 2024-06-13 09:00:01 NEOUSDT
Trade_Act = [0.809456   0.08368973 0.1068542 ]
Long_Act = [0.8436284 0.1563716]
Short_Act = [0.9190062  0.08099379]
2024-06-13 09:00:33,281 - INFO - 2024-06-13 09:00:01 NEOUSDT STAY
2024-06-13 09:00:33,521 - INFO - 2024-06-13 09:00:01 NEOUSDT
Trade_Act = [0.809456   0.08368973 0.1068542 ]
Long_Act = [0.8436284 0.1563716]
Short_Act = [0.9190062  0.08099379]
2024-06-13 09:00:33,644 - INFO - 2024-06-13 09:00:01 NEOUSDT STAY
2024-06-13 09:00:33,750 - INFO - 2024-06-13 09:00:01 FLOWUSDT
Trade_Act = [0.69341284 0.1524033  0.15418391]
Long_Act = [0.70252305 0.29747692]
Short_Act = [0.60178924 0.3982108 ]
2024-06-13 09:00:33,843 - INFO - 2024-06-13 09:00:01 FLOWUSDT STAY
2024-06-13 09:00:34,255 - INFO - 2024-06-13 09:00:01 FLOWUSDT
Trade_Act = [0.69341284 0.1524033  0.15418391]
Long_Act = [0.70252305 0.29747692]
Short_Act = [0.60178924 0.3982108 ]
2024-06-13 09:00:34,261 - INFO - 2024-06-13 09:00:01 XTZUSDT
Trade_Act = [0.455048   0.38231313 0.16263893]
Long_Act = [0.8149154  0.18508463]
Short_Act = [0.98949933 0.01050065]
2024-06-13 09:00:34,349 - INFO - 2024-06-13 09:00:01 FLOWUSDT STAY
2024-06-13 09:00:34,353 - INFO - 2024-06-13 09:00:01 XTZUSDT Short Holding
2024-06-13 09:00:34,687 - INFO - 2024-06-13 09:00:01 XTZUSDT
Trade_Act = [0.455048   0.38231313 0.16263893]
Long_Act = [0.8149154  0.18508463]
Short_Act = [0.98949933 0.01050065]
